#
#
# US Geological Survey, Water Resources Data
# retrieved: 2024-04-11 14:12:02 EDT      (caww01)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 09402500 COLORADO RIVER NEAR GRAND CANYON, AZ
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		5323	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	09402500	00060	5323	2017	12	12350
USGS	09402500	00060	5323	2018	1	14380
USGS	09402500	00060	5323	2018	2	13900
USGS	09402500	00060	5323	2018	3	14010
USGS	09402500	00060	5323	2018	4	12800
USGS	09402500	00060	5323	2018	5	12300
USGS	09402500	00060	5323	2018	6	13570
USGS	09402500	00060	5323	2018	7	15070
USGS	09402500	00060	5323	2018	8	15440
USGS	09402500	00060	5323	2018	9	12350
USGS	09402500	00060	5323	2018	10	11600
USGS	09402500	00060	5323	2018	11	11630
USGS	09402500	00060	5323	2018	12	12480
USGS	09402500	00060	5323	2019	1	13940
USGS	09402500	00060	5323	2019	2	14650
USGS	09402500	00060	5323	2019	3	15000
USGS	09402500	00060	5323	2019	4	13060
USGS	09402500	00060	5323	2019	5	12680
USGS	09402500	00060	5323	2019	6	13970
USGS	09402500	00060	5323	2019	7	14940
USGS	09402500	00060	5323	2019	8	15650
USGS	09402500	00060	5323	2019	9	12180
USGS	09402500	00060	5323	2019	10	10680
USGS	09402500	00060	5323	2019	11	11020
USGS	09402500	00060	5323	2019	12	12940
USGS	09402500	00060	5323	2020	1	12920
USGS	09402500	00060	5323	2020	2	12600
USGS	09402500	00060	5323	2020	3	12830
USGS	09402500	00060	5323	2020	4	11630
USGS	09402500	00060	5323	2020	5	10970
USGS	09402500	00060	5323	2020	6	11530
USGS	09402500	00060	5323	2020	7	12970
USGS	09402500	00060	5323	2020	8	14460
USGS	09402500	00060	5323	2020	9	10950
USGS	09402500	00060	5323	2020	10	11250
USGS	09402500	00060	5323	2020	11	11350
USGS	09402500	00060	5323	2020	12	12040
USGS	09402500	00060	5323	2021	1	12730
USGS	09402500	00060	5323	2021	2	12410
USGS	09402500	00060	5323	2021	3	11790
USGS	09402500	00060	5323	2021	4	11120
USGS	09402500	00060	5323	2021	5	10890
USGS	09402500	00060	5323	2021	6	11610
USGS	09402500	00060	5323	2021	7	13510
USGS	09402500	00060	5323	2021	8	13800
USGS	09402500	00060	5323	2021	9	11110
USGS	09402500	00060	5323	2021	10	8713
USGS	09402500	00060	5323	2021	11	8784
USGS	09402500	00060	5323	2021	12	10150
USGS	09402500	00060	5323	2022	1	11380
USGS	09402500	00060	5323	2022	2	10390
USGS	09402500	00060	5323	2022	3	9951
USGS	09402500	00060	5323	2022	4	9138
USGS	09402500	00060	5323	2022	5	10210
USGS	09402500	00060	5323	2022	6	10630
USGS	09402500	00060	5323	2022	7	11820
USGS	09402500	00060	5323	2022	8	13760
USGS	09402500	00060	5323	2022	9	10440
USGS	09402500	00060	5323	2022	10	8942
USGS	09402500	00060	5323	2022	11	8911
USGS	09402500	00060	5323	2022	12	9560

